id,text,withheld
1470066585889030153,"RT @7711irwin: #OneV1 #DemVoice 

If we claim (as many in GOP) that humans aren’t the cause of climate changes (it’s normal so we do very l…",
1470066584190341121,"RT @AnfetaMilan: Hamilton con le sue dichiarazioni ha dimostrato di avere la stessa classe di Schumacher oltre alle sue vittorie. 

Schumi…",
1470066580989960194,"RT @ClimateHuman: Everyone, I am begging you: Every time you learn of a new climate-related disaster, please recognize that it will get wor…",
1470066579559825418,RT @SPepper1964: Spineless  ~ ~ Liberals use deadly tornados to attack Republicans on climate change https://t.co/1oehY3jye6 https://t.co/P…,
1470066576993013771,"RT @Bubblebathgirl: Biden just used the 50 deaths from tornadoes in the Midwest to promote his climate change hoax.

Why can’t Democrats ha…",
1470066575327772676,@ABarnett78 @MattWalshBlog Can you help us figure this out? My mom grew up on a farm in the 50s and tells of frequent trips to the cellar because of tornadoes. My suburban fence was destroyed by a tornado 12 years ago. Were any of those storm systems caused by climate change? If not what’s the difference?,
1470066573478031361,RT @SenCapito: It’s incredibly telling that the first line in Democrats' HOMELAND SECURITY funding bill talks about climate change and not…,
1470066572169560066,"RT @MikeHudema: Incredible. A Mother Humpback Whale singing to her baby.

Nature is incredible. Let's protect it in all of its forms. #ActO…",
1470066570747596806,"RT @mtgreenee: There is no amount of taxes and government policies that will stop tornadoes.

The climate just changes.

It’s been changing…",
1470066569854304274,"Financial Times: “Poland should respond to EU’s blackmail with a veto on all matters that require unanimity in the EU. Poland should also revise its commitment to EU climate and energy policy, which results in drastic hikes of energy prices,” he said. https://t.co/XcRp16ZXrt",
1470066566536568835,"Spiking gas prices are a preview of an energy transition gone wrong

Experts say the #BuildBackBetter Act’s climate policies could help

https://t.co/RdAiqB4S5n #ethoslifestyle",
1470066564275781633,RT @Share_Talk: Modelling by @IMFNews suggests that a fast energy transition would require a 40-fold increase in the consumption of #lithiu…,
1470066562598154241,RT @AlixEHarrow: if i die in the climate crisis yall better politicize the everloving shit out of my death. mail my ashes to the american p…,
1470066561092407302,"RT @SpeakerPelosi: Six years ago, the world came together in Paris to forge a commitment to combating the climate crisis. And just last mon…",
1470066559444004882,"@TheFinisher1235 @Breaking911 The two longest tornadoes in history have went through Kentucky. The last was 219 miles long and this one was 223 to 227 miles long. The original though was in 1925 so I guess the ""muh climate change"" argument worked then as well? Moron...",
1470066558286254080,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470066552816869384,"RT @SpeakerPelosi: In the Congress, Democrats are paving the way toward a Greener and Cleaner future with our House-passed #BuildBackBetter…",
1470066550640160774,@maxcouch You saw my 'hilariously' description re climate?,
1470066549071368194,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470066548257611780,@MattWalshBlog Some of the craziest weather and climate events happened BEFORE the industrial revolution. Had nothing to do with human activity,
1470066546147999747,"@Ianbins Just remember this! The Covid alarmists, vaxx mandate cult, Climate Change alarmists, Race baiters, CRT pushers, abortion lovers, and Anti 2nd amendment crowd are all the same people. They are destroying our society and taking our freedoms. Reject them now while u still can!",
1470066545535729677,RT @ERICSORENSEN: Can we connect the tornado outbreak to climate change? https://t.co/FuJyoAxCQH,
1470066544751357960,"@briantylercohen Awesome. Great news.

It sucks that this is even an issue. There are far more important struggles ... climate change, for example, pandemic and healthcare response, economies unraveling.

But we play politics.
And tell the world to be like the USA. Fat chance.",
1470066544558358529,"@Weather_West Climate Change? This has been occurring for years. This one in 1974 killed over 300. 

https://t.co/w4Lwnuynx5",
1470066538367619077,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470066536375533568,"RT @mtgreenee: There is no amount of taxes and government policies that will stop tornadoes.

The climate just changes.

It’s been changing…",
1470066534777249794,"RT @heyjenbartel: We need to be willing to admit that to ourselves if we're going to actually attempt to fix (or even address) the problem,…",
1470066531438637057,What do you have to say about this Mitch? Should your state go it alone?  Climate change? https://t.co/l8kpYg2Nlb,
1470066528062251008,"“Both concern about climate change's impact on future generations (74%), as well as support for teaching about the consequences of climate change in school (72%), reached all-time highs among Floridians.” https://t.co/ql0AoSUiXK",
1470066524274978816,RT @GravesWilliams6: Biden couldn’t help himself when he blamed the tornadoes  on climate change yesterday! The man is just a mouthpiece fo…,
1470066523544948746,石炭がアメリカに残した環境汚染の話。こういう行為が合法的に許される社会をつくった勢力の責任を追及しないと同じことが繰り返される。⇒ Coal Powered the Industrial Revolution. It Left Behind an ‘Absolutely Massive’ Environmental Catastrophe｜Inside Climate News https://t.co/w3tUpw9OoC,
1470066521179406339,"RT @Lee351T: Why is it ?When there is a natural disaster, Joe Biden is nowhere to be found! He is too busy blaming climate change?If you lo…",
1470066514573152258,"RT @HaleyLive: Folks, I’m just going to say it sixty and seventy degree days and tornadoes in December are not normal. The plan to address…",
1470066505807273997,"RT @DanCrenshawTX: Using the deaths of hundreds to further your insane climate narrative. 

You’re disgusting.",
1470066505303957504,"RT @bmccarthynews: 1/ The climate disaster that Maine fishermen dread is not some far-off, half-formed threat. It’s here.

Please, take a m…",
1470066504473346050,Biden calls on EPA to investigate role of climate crisis in deadly tornadoes | Kentucky $CEI #CARBONCAPTURE #CLIMATECHANGE ⁦@JamesDoris19⁩ @Camber_Energy⁩ ⁦@VikingEnergy⁩ ⁦@SimsonMaxwell ⁦@dynaCERT⁩ are helping the world https://t.co/jsONssPpfy,
1470066504267751430,"RT @russellberman: The Biden administration is making owners of million-dollar waterfront homes pay more for flood insurance, to account fo…",
1470066501327724548,"Canada cannot achieve the ICC's target of &lt;1 degree C while expanding the Alberta Tar Sands and continuing to subsidize them as both Liberal  &amp; Conservatives advocate. If you support a rational climate change policy, it's time to support social democracy.",
1470066499104743442,@POTUS boast climate change and roads and bridges without new technologies in speeches,
1470066497527566338,"RT @ClimateHuman: So long as there is commercial air traffic, it means society is still not serious about stopping climate and ecological b…",
1470066496655314953,"RT @Bubblebathgirl: Biden just used the 50 deaths from tornadoes in the Midwest to promote his climate change hoax.

Why can’t Democrats ha…",
1470066493295636500,"Que día tan frío y gris 🥶🌧️
#frio #Jamundí #climate",
1470066493291261954,RT @ZaleskiLuke: Is it possible GOP oil industry allies have been price gouging as a means of politically sabotaging an administration that…,
1470066490254766088,"RT @SpeakerPelosi: As the climate crisis accelerates, we are seeing the damage of extreme weather around the world &amp; here at home, posing a…",
1470066488501424128,@mike_paroulek @CarignanAbreu @RobertCSprague Well in the 70’s it was “Global cooling” then when it was proven false it became “Global Warming” the they realized they didn’t actually know what was occurring so the came up with “Climate Change”🤣,
1470066487004041219,"RT @FireGoddessB: I don't want to see any back patting yet. Democracy is still in danger. Climate change is still gonna fuc us up, no votin…",
1470066486987341833,RT @ChristianWalk1r: Joe Biden is talking about climate change while families are mourning the lost lives of their loved ones from the torn…,
1470066486974812160,RT @JesseKellyDC: Your military is painted rust. People do not get how bad it is and how bad it’s getting. China and Russia are making sure…,
